rank,feature,brain_score
156,7Networks_LH_SalVentAttn_ParOper_3,0.30272052583282355
157,7Networks_RH_Cont_Par_1,0.2984266852078629
158,7Networks_LH_Default_PFC_6,0.29834631083072816
159,7Networks_RH_Cont_Par_2,0.29616895335182136
160,7Networks_LH_Vis_14,0.29423506024575014
161,7Networks_LH_Default_PFC_9,0.292464503064754
162,7Networks_LH_Default_pCunPCC_1,0.2902838697258304
163,7Networks_LH_Vis_1,0.28916847991252026
164,7Networks_RH_Default_PFCdPFCm_1,0.28866312892749163
165,7Networks_LH_Default_Par_3,0.28585863679928347
166,7Networks_LH_Vis_11,0.28583776367184793
167,7Networks_LH_Default_PFC_7,0.2852501966955975
168,7Networks_RH_Vis_7,0.28094270384236336
169,7Networks_LH_Default_Temp_4,0.27974311204177765
170,7Networks_RH_Cont_pCun_1,0.27917979759042655
171,7Networks_LH_Default_Temp_5,0.27786725741257956
172,7Networks_RH_DorsAttn_Post_4,0.27581223350625556
173,7Networks_LH_Default_Par_4,0.27140111681461354
174,7Networks_RH_Cont_Par_3,0.2712750677874352
175,7Networks_RH_Vis_5,0.26981153309239025
176,7Networks_LH_Default_PFC_8,0.2538742106014876
177,7Networks_RH_Cont_PFCmp_1,0.2494534834698618
178,7Networks_RH_Default_Par_1,0.24206399150823724
179,7Networks_LH_Default_Temp_3,0.24183862287829347
180,7Networks_RH_Default_Par_3,0.24160539894765382
181,7Networks_LH_Default_PFC_3,0.23189333102451917
182,7Networks_RH_SalVentAttn_FrOperIns_4,0.2250938197941472
183,7Networks_LH_DorsAttn_Post_4,0.22286638812399306
184,7Networks_LH_Default_Par_1,0.22077425232622022
185,7Networks_RH_Vis_13,0.21152725188556543
186,7Networks_LH_DorsAttn_FEF_2,0.21066992654075775
187,7Networks_RH_Cont_PFCl_3,0.19952327546800042
188,7Networks_LH_Vis_12,0.19719444151985008
189,7Networks_RH_DorsAttn_Post_3,0.19190009126396432
190,7Networks_RH_SalVentAttn_TempOccPar_3,0.1892696816211625
191,7Networks_LH_Vis_9,0.1851878704478811
192,7Networks_LH_DorsAttn_Post_5,0.1851075737623657
193,7Networks_LH_SomMot_6,0.16875308603514788
194,7Networks_LH_Vis_13,0.15466593243642848
195,7Networks_RH_SomMot_7,0.14896420357935225
196,7Networks_RH_Vis_8,0.14586963035934972
197,7Networks_RH_DorsAttn_Post_5,0.12129768164527999
198,7Networks_RH_SomMot_9,0.11707468023534165
199,7Networks_LH_DorsAttn_Post_2,0.10984075748664252
200,7Networks_LH_Default_Par_2,0.1030928633605049
